idx,TreeNo,height,Date,Putative_spp,Latitude,Longitude,Altitude.ft,Multi.Single.stem,General.location.Habitat,site,log.BL,log.PL,log.BW,log.TLIW,log.TLL,log.TLDW,log.TEL,log.BLL,log.LLL,log.BSR,log.LSR,log.LLDW,log.LLIW,log.MidVeinD,log.BL_PL,Tufts,Lobe.number,classification,uncertainty
308,QS-W6,20,8-Jun,QS,34.238287,-93.750369,NA,S,Wylie Picnic Area,AR,2.62064374462441,0.989169442738566,2.481000775951,1.17762038962834,1.34566198143411,1.02595886983093,0.422747939199723,0.82879433750079,1.28345535434046,0.942417419686932,2.3499498407877,0.927822788169537,1.1100641144856,1.85524822345936,2.79932612696339,2,7,4,2.93138260197834E-05
309,QS-W7,10,8-Jun,QS,34.23826,-93.750494,NA,S,Wylie Picnic Area,AR,2.70745093557849,1.12226860937152,2.41341102849818,1.50539425045486,1.23209752351905,1.12076146556401,0.406875705414488,0.5952447072142,0.847037124541424,1.23137314166988,2.50809110942705,0.973580291536337,1.31916250552884,1.91881114131721,2.89385616695268,0.666666667,7,1,0.0482554385812686
310,QA-RP1,3.5,22-May,QA,36.655,-93.29635,1239.05,S,"glade, Ruth and Paull Henning Consevration Area",Ruth_Paul_Henning,2.25562808017551,0.597698075856003,2.20407926695703,0.817519045683264,0.706937235673246,0.491906732208326,0.110547821393768,0.303155218998318,0.936977885900417,0.557359422542259,2.03736623657305,0.605499116928384,0.815361449561723,1.55716648319701,2.43002916529683,1.333333333,6.333333333,3,0.00082820522730509
311,QA-RP10,2.5,22-May,QA,36.66345,-93.29411,1074.56,S,"glade, Ruth and Paull Henning Consevration Area",Ruth_Paul_Henning,2.44031408075137,0.865008155323905,2.22852952429801,0.881895818101613,1.14787681776902,0.817199804321591,0.451947467852265,0.633331985069618,1.03404110210814,0.752880386359624,2.1555727088204,0.809769794743244,1.06185806578531,1.63169020625748,2.62840581958628,1.333333333,6.333333333,1,0.13879810376297
312,QA-RP11,3.5,22-May,QA,36.66309,-93.29283,1016.71,S,"glade, Ruth and Paull Henning Consevration Area",Ruth_Paul_Henning,2.43600615965788,0.95516049806814,2.34875500157589,1.01548825452484,0.909323266562931,0.818544006943146,0.179374945629472,0.431140901607993,0.997024854127071,0.6607926368226,2.22677578354028,0.893664218080956,1.16411425991354,1.66304006326009,2.64094114839963,1.666666667,5,1,0.000427061049650068
313,QA-RP12,2.5,22-May,QA,36.66347,-93.2921,990.17,S,"upland, Ruth and Paull Henning Consevration Area",Ruth_Paul_Henning,2.56666560233195,0.794169130286769,2.43512158411816,1.31759548194868,1.32033093435297,1.25999103411969,0.686152181498626,0.806925394278196,1.36821436558128,1.0539444364334,2.25640590084366,1.38626194009433,1.40452842798576,1.77969732231857,2.72359096149242,1,7,3,1.9641195336817E-09
314,QA-RP13,4,22-May,QA,36.66084,-93.29512,1097.12,M,"glade, Ruth and Paull Henning Consevration Area",Ruth_Paul_Henning,2.43812289231279,1.22207725524234,2.34348252946848,0.846006421553222,1.5777966858152,1.18590631234829,0.720073677634812,1.01190532824814,1.52895346505795,0.953475198668867,1.93480061940933,1.26254423442137,1.13728530442665,1.67507340486609,2.69771402709448,2,6.333333333,4,0.000989152116579017
315,QA-RP14,5,22-May,QA,36.66077,-93.29521,1076.23,S,"upland, Ruth and Paull Henning Consevration Area",Ruth_Paul_Henning,2.56793447832081,1.20373350309568,2.54285455985673,1.41913445437285,1.40759212333089,1.29653662816291,0.524039530683445,0.981128476739841,1.41970547009821,1.2137974392599,2.26204304438944,1.30286388468249,1.35422060094617,1.96857268515186,2.79553592895857,2,7,4,0.000626046056157126
316,QA-RP15,3,22-May,QA,36.66052,-93.2954,1117.17,S,"upland, Ruth and Paull Henning Consevration Area",Ruth_Paul_Henning,2.37142097722581,1.45886193779487,2.36269988133807,1.16333085390927,1.26527295472155,1.17951742003971,0.451098164329007,0.555010807555685,1.32194965773178,0.824278746402295,2.07109622531778,1.22355957538566,1.26250713071393,1.78709212962441,2.70896083301775,2,7,4,1.24434936799034E-08
317,QA-RP16,3.5,22-May,QA,36.65998,-93.29538,1125.22,S,"upland, Ruth and Paull Henning Consevration Area",Ruth_Paul_Henning,2.49777731791285,1.22294039484063,2.44361411836734,1.45486606179353,1.30725332504331,1.35375225704541,0.38749352494704,0.84996962490076,1.42093159288327,0.986831079215822,2.22104525836001,1.32968595335181,1.39524444436742,1.86068049331182,2.74422835960752,2,7,4,0.000544886636157593
318,QA-RP2,5.5,22-May,QA,36.65493,-93.29628,1225.66,S,"rocky glade, Ruth and Paull Henning Consevration Area",Ruth_Paul_Henning,2.5001456475235,1.2863268150027,2.49868021391693,1.10370936646839,1.32172613314108,0.96217927670059,0.356230432958363,0.85542759308981,1.63771284543122,0.587009941108055,2.1612963054338,1.58430163340833,1.3772543737833,1.92711734254988,2.76024634056912,1,5.666666667,1,0
319,QA-RP3,5.5,22-May,QA,36.655,-93.29623,1236.31,S,"rocky glade, Ruth and Paull Henning Consevration Area",Ruth_Paul_Henning,2.36054739374142,1.15619211603424,2.17890207445526,1.0070026880334,1.013912589328,0.683371490321217,0.255886941833432,0.870055982708818,0.912308861540297,1.16885904149497,2.14213664586169,0.645842027166004,1.06614212758119,1.62349260588543,2.62282340824919,2,6.333333333,4,0.00443260443199966
320,QA-RP4,6,22-May,QA,36.66014,-93.29565,1123.22,S,"glade, Ruth and Paull Henning Consevration Area",Ruth_Paul_Henning,2.54285283996364,0.835050787498688,2.40557349691813,1.43191316803817,1.50195944616813,1.53882838536343,0.74383381339058,0.57968534206845,1.32919552265235,0.889194728452429,2.15223024429256,1.16282667321659,1.35516153866322,1.70379329929595,2.70943769142551,2,7,4,1.15242788193415E-05
321,QA-RP5,6,22-May,QA,36.66061,-93.29539,1114.4,S,"glade, Ruth and Paull Henning Consevration Area",Ruth_Paul_Henning,2.50148651275606,1.15710911264119,2.43038636390871,1.46919040316041,1.09969607582525,1.30359960999,0.382450946913163,0.459399409597629,1.00442256122254,0.934054683659356,2.27557784578756,1.11695244544142,1.29334283999192,1.78833189797796,2.73315519824388,1.333333333,6.333333333,1,2.92948427793593E-06
322,QA-RP6,7,22-May,QA,36.66065,-93.29543,1083.62,M,"glade, Ruth and Paull Henning Consevration Area",Ruth_Paul_Henning,2.5029336705818,1.14309006307455,2.42787924324857,1.49536377677201,1.10887488759221,1.29849309606899,0.408245617573103,0.452942113954544,1.01529532619016,0.999132450106443,2.28020039973282,1.1391862645943,1.2798693098784,1.80057635054418,2.73142364022591,1.666666667,7,1,8.01649370651969E-06
323,QA-RP7,5,22-May,QA,36.66319,-93.29442,995.6,S,"glade, Ruth and Paull Henning Consevration Area",Ruth_Paul_Henning,2.42660581598774,0.896141518227865,2.32349970180955,1.3656178974649,1.19373279654646,1.22853410966174,0.399596073636338,0.525927068387702,1.00640476378155,0.882473267007907,2.16422665508056,1.05207362466886,1.33710276713829,1.68652205617798,2.62253039189935,0.666666667,6,3,0.0555583909223916
324,QA-RP8,4,22-May,QA,36.6632,-93.29454,1014.82,S,"glade, Ruth and Paull Henning Consevration Area",Ruth_Paul_Henning,2.4551328516865,0.894168848605831,2.23483153138812,1.10370084166107,1.01458907249387,0.541906337797488,0.137565735956636,0.594612731983096,0.846575302548007,0.910666931511375,2.19487053965127,0.760525571540999,0.939005876025366,1.58803619352816,2.64569833140997,1,7,1,3.57920955096347E-08
325,QA-RP9,2,22-May,QA,36.66356,-93.29448,1068.05,S,"glade, Ruth and Paull Henning Consevration Area",Ruth_Paul_Henning,2.52634199057297,0.819228785422181,2.40173555129877,1.31181737962136,1.1205356681931,1.21214001934284,0.273364117494541,0.988654588427842,1.23135671621683,0.992084219833408,2.29675686582582,1.15873298055279,1.41769989496653,1.77878726922062,2.69303257560331,1.666666667,6.666666667,3,4.94524604248703E-05
326,QR-RP1,15,22-May,QR,36.65634,-93.29578,1256.16,S,Ruth and Paull Henning Consevration Area,Ruth_Paul_Henning,2.83493944759964,1.28747746448987,2.63521386079983,1.74629384252973,1.63506883413817,1.63691037025736,0.850418523477643,1.57671209234956,1.44683254814212,1.36186703218245,2.55084438921918,1.35360003906989,1.66609610159365,2.04216094556179,3.02786075047792,2,6.666666667,4,0.00163626838309316
327,QR-RP10,20,23-May,QR,36.65578,-93.29642,1208.93,S,"mesic, Ruth and Paull Henning Consevration Area",Ruth_Paul_Henning,2.60243797376766,1.18931734113178,2.50608492195402,1.49889452375261,1.34768964931881,1.5949854212976,0.591233502171963,1.11648514796966,1.31549772355673,1.09597324278113,2.3721998979736,1.18763740696901,1.22632728962581,1.98593636476473,2.82027353406567,0.333333333,7,1,0.0133608299917187
328,QR-RP11,20,23-May,QR,36.6559,-93.29548,1240.48,S,"mesic, Ruth and Paull Henning Consevration Area",Ruth_Paul_Henning,2.80691943087694,1.35256800556199,2.47901689501745,1.53735955816569,1.35651517983917,1.18344923267982,0.579071839214686,1.15914908513782,0.912263022330999,1.62586476290783,2.6176133777826,0.712095565153523,1.35141589431453,1.91261016413605,3.01681707361329,0,7,1,0.0108992822146563
329,QR-RP12,20,23-May,QR,36.65614,-93.2956,1211.1,S,"mesic, Ruth and Paull Henning Consevration Area",Ruth_Paul_Henning,2.52551946963276,1.1244697591334,2.32538008966429,1.36239420241123,1.04206534642953,1.12191484745111,0.444949586472344,0.528203111021079,0.807147395251326,0.661735338019217,2.321912793805,0.866981542374376,1.20034688341268,1.71978807777985,2.74572931698941,1.333333333,6.666666667,1,0.000126259512317484
330,QR-RP2,15,22-May,QR,36.65555,-93.29598,1210.62,M,Ruth and Paull Henning Consevration Area,Ruth_Paul_Henning,2.76390856468736,1.21238993359433,2.53142693258195,1.37503039365884,1.64761573061526,1.69459199431848,0.933521279698275,0.744864818351097,1.56381877144215,1.12529759647316,2.40709509436712,1.18179751069785,1.4362495078621,2.00326059724914,2.95611930515868,0,7,1,0.0753866862655485
331,QR-RP3,20,22-May,QR,36.65556,-93.29563,1252.24,S,"mesic, Ruth and Paull Henning Consevration Area",Ruth_Paul_Henning,2.85682208970453,0.761160499775516,2.54934642698805,1.71837245117574,1.54141752607302,1.66054533501856,0.944700439596294,0.656141243538339,1.2724264863964,1.10703647701014,2.58158109779753,1.01028832261023,1.30807804963149,1.98680425567257,2.97281583535656,0,9,3,0
332,QR-RP5,20,22-May,QR,36.66211,-93.29119,975.27,S,"mesic, Ruth and Paull Henning Consevration Area",Ruth_Paul_Henning,2.71899315597279,1.09644253946384,2.41562555373262,1.41378591034713,1.32110033692046,1.47485656788863,0.718279189772212,0.764390173290944,1.22972285295078,1.19719052588414,2.4408345094697,1.13278345248406,1.32623728621823,1.85960292710331,2.89914116786428,2,7.333333333,4,7.16159793812121E-06
333,QR-RP6,20,23-May,QR,36.65634,-93.29596,1181.92,S,"mesic, Ruth and Paull Henning Consevration Area",Ruth_Paul_Henning,2.65161971990206,0.880585487764208,2.50964305816729,1.5847431874215,1.51769371387428,1.59399177975985,0.916722600605428,1.00047749522938,1.26158332481694,1.37724435128859,2.34758671636372,0.754486355963325,1.32900571680032,1.96619540776537,2.80875757587188,1,7.333333333,3,1.75111471989453E-07
334,QR-RP7,20,23-May,QR,36.65612,-93.29595,1185.61,S,"mesic, Ruth and Paull Henning Consevration Area",Ruth_Paul_Henning,2.91496080143781,1.03041554732829,2.66029895257298,1.66980469320062,1.57448071859183,1.62593733800459,0.955065510613463,0.440888250377514,1.31967774971432,1.07038961161696,2.63348480044659,1.16632383698881,1.5660710290962,2.00284531139714,3.05637192113989,0,8,3,1.99840144432528E-15
335,QR-RP8,20,23-May,QR,36.65593,-93.29587,1237.58,M,"mesic, Ruth and Paull Henning Consevration Area",Ruth_Paul_Henning,2.84317714016526,1.47245874878615,2.6259954238514,1.6610374572622,1.56928752108794,1.64010518359206,1.00146319496422,1.01143061899769,1.1492491444303,1.34243289714083,2.62209490626147,0.815651482810028,1.31979158623175,2.04573080498747,3.06945535500393,1,8,1,4.44173406257686E-05
336,QR-RP9,20,23-May,QR,36.65581,-93.29607,1243.64,S,"mesic, Ruth and Paull Henning Consevration Area",Ruth_Paul_Henning,2.71192662007253,1.39923498342348,2.62586374000821,1.21838951090832,0.925543797119892,1.00475854105134,0.381589052777486,1.04773153057927,0.842138570682573,0.980186669098899,2.58540256946168,0.823325574474267,1.18486759321254,1.96916683153976,2.95023049120074,1,6.333333333,1,3.04692260311157E-08
337,QS-RP1,15,22-May,QS,36.65571,-93.29489,1227.31,S,Ruth and Paull Henning Consevration Area,Ruth_Paul_Henning,2.71053113237893,0.821234036180018,2.52234485133278,0.794311503653294,0.883541600596585,0.60275461579201,0.330318340901332,0.553877115493307,0.73049483390064,1.01819899708684,2.55024796032267,0.51012218441053,1.09728221985195,1.86628489434331,2.85131692845009,2,7,4,0.000791216642403336
338,QS-RP10,10,22-May,QS,36.66315,-93.29299,1053.33,M,"upland, Ruth and Paull Henning Consevration Area",Ruth_Paul_Henning,2.41969716049052,1.31624866998778,2.36486694602042,0.737848966307162,1.33720721744391,1.13412071081344,0.539692317429425,0.913659845325118,1.404709999786,0.874356596654629,2.03784715688571,1.21539896797817,1.09697439572015,1.68233857210789,2.70617237308627,2,6.333333333,4,2.46289259865362E-05
339,QS-RP11,20,22-May,QS,36.65951,-93.29431,1059.12,S,"upland, Ruth and Paull Henning Consevration Area",Ruth_Paul_Henning,2.61641374563479,1.43113496508211,2.50081966023126,1.08053204807198,1.20143370082921,0.887347396318128,0.415393127161271,0.902224006570578,1.43615426481867,1.21766628963913,2.35899824536231,1.3394901307903,1.51450926975523,1.8602304298988,2.88312313722952,1.333333333,6,1,0
340,QS-RP12,20,22-May,QS,36.65948,-93.29479,1085.02,S,"upland, Ruth and Paull Henning Consevration Area",Ruth_Paul_Henning,2.77607501243676,1.04838559122866,2.50221573615289,1.39416215990867,1.55671188775745,1.24755800586293,0.770866306961999,0.993993743237839,1.29311260516365,1.28686262242369,2.46380671525256,0.908970573167728,1.40041237160375,1.87503163918555,2.93963373719836,2,7,4,5.0206139934339E-07
341,QS-RP13,20,23-May,QS,36.65595,-93.29634,1243.86,S,"mesic, Ruth and Paull Henning Consevration Area",Ruth_Paul_Henning,2.57031865540928,1.57799820544775,2.67620262615756,1.01432016606191,1.04466818292992,0.749179964004526,0.188164826592446,1.0213541275162,1.17329349653846,1.01015999187015,2.33790165254039,0.862231496216439,1.14992720423859,1.84515604550835,2.88565149607939,2,7,4,0.000197057202762085
342,QS-RP14,15,23-May,QS,36.65571,-93.29641,1184.83,S,"upland, Ruth and Paull Henning Consevration Area",Ruth_Paul_Henning,2.67881974698185,0.971114960689272,2.51404503761601,1.69659361577485,1.51618043024376,1.00010596703976,0.349915656840513,0.720998606160264,1.27172042529018,1.226020482256,2.3642261223286,1.1596832845703,1.35928240631483,1.88227974223804,2.8454195240246,1.666666667,7,1,0
343,QS-RP15,15,23-May,QS,36.65571,-93.29678,1172.82,S,"mesic, Ruth and Paull Henning Consevration Area",Ruth_Paul_Henning,2.61780769910041,1.54137369661297,2.64595001893185,1.20589992184159,1.56388697490083,1.16865277090813,0.792929491371735,1.30431285825951,1.4351665876364,1.28530075412186,2.21203434326244,1.06374273138476,1.06456787161524,1.8518270739785,2.91108062693667,2,5.666666667,4,0.0004206005778844
344,QS-RP16,20,23-May,QS,36.65596,-93.29629,1255.98,S,"mesic, Ruth and Paull Henning Consevration Area",Ruth_Paul_Henning,2.47697224212888,1.08676291126695,2.23837820763258,1.28201707106132,1.10920830475107,1.28104075696905,0.464114873885335,0.872855266462007,0.967708047390767,1.14765135900069,2.20526244396127,0.446528773263719,1.07145533270974,1.63022808488818,2.69933402469372,0.666666667,7,1,0.011188002261396
346,QS-RP2,11,22-May,QS,36.65498,-93.29584,1241.06,S,"upland, Ruth and Paull Henning Consevration Area",Ruth_Paul_Henning,2.60240542430527,1.09068010928328,2.46796589288136,1.64018613887481,1.20635977444473,1.37115180690192,0.536990057671394,0.475889028134317,1.23605613502923,1.06972344236596,2.34389837961057,1.05794212151039,1.37909322531703,1.90719883797476,2.80168993254482,2,7,4,0.000580001199425584
347,QS-RP3,12,22-May,QS,36.65517,-93.29588,1211.38,S,"glade, Ruth and Paull Henning Consevration Area",Ruth_Paul_Henning,2.6604924458049,1.25946614137794,2.51651528899789,1.45173418791259,1.32379942537189,1.17858740513434,0.382251207068114,1.16244709725808,1.25298524807515,1.17611244772566,2.41346085179943,1.00891694578955,1.33346735356378,1.86819120842591,2.88070691955835,2,7,4,0.00151796711760244
348,QS-RP4,14,22-May,QS,36.655,-93.29528,1223.86,S,"upland, Ruth and Paull Henning Consevration Area",Ruth_Paul_Henning,2.51379135999382,1.39165199980816,2.48820524759412,1.37618172635616,1.27095436989253,1.02311260874335,0.286564909908021,1.23302117214323,1.31014347779728,1.26604208630642,2.24407462121792,1.26067181637371,1.43835471500457,1.80887050374334,2.79564335382751,2,7,4,0.00420934808112516
349,QS-RP5,12,22-May,QS,36.65957,-93.29545,1145.44,S,"mesic, Ruth and Paull Henning Consevration Area",Ruth_Paul_Henning,2.52405920196453,1.1177768441391,2.45682595504048,1.19338358026796,1.11676274763717,1.14898634828881,0.261863722294079,0.573037807139443,1.04523373637757,0.922517759631011,2.27625570522772,0.904847471199638,1.24961447174868,1.75117595980963,2.74323698762076,2,7,4,0.00161705669919732
350,QS-RP7,15,22-May,QS,36.66208,-93.29443,1164.15,M,"glade, Ruth and Paull Henning Consevration Area",Ruth_Paul_Henning,2.52455291020371,1.3636059716444,2.54608569748984,1.40891224832106,1.35905159209917,1.44344297827296,0.609058896441319,0.952141047382201,1.47750646686855,0.793733363658339,2.19549590348462,1.60307998779788,1.4450643406206,1.86175266358077,2.79701179728866,1.666666667,7,1,0
351,QS-RP8,16,22-May,QS,36.66342,-93.29481,1060.79,M,"upland, Ruth and Paull Henning Consevration Area",Ruth_Paul_Henning,2.12137835687653,1.39690752398405,2.22027085508138,0.395163610749923,0.854803368177948,0.556419883038846,0.0741192041620713,0.877046862292766,1.06550501043926,0.752185460565986,1.81696508695675,0.858996327423197,0.847696851779551,1.44677454944749,2.51651088378791,2,5.666666667,4,0
352,QS-RP9,12,22-May,QS,36.663322,-93.29308,1012.13,S,"glade, Ruth and Paull Henning Consevration Area",Ruth_Paul_Henning,2.43228577016305,1.31792385743977,2.31713342789551,1.11615315553628,0.964944675718401,0.821736219161521,0.348986449064919,1.00055981006385,0.87150243571861,0.92868299916819,2.20342148367758,0.701897681013322,1.08222974190339,1.60997521126323,2.71605363005041,2,5,1,0.0368125781463984
353,SH-QR1,15,22-Oct-19,QR,38.471992,-90.808167,405.22,S,Shaw Nature Reserve,Tyson and Shaw,2.86468052692183,1.29637502392759,2.69694541793199,1.7182077761942,1.82547849714173,1.86934918631715,0.804902401835711,0.110778354726845,1.69573908582218,1.07551831962427,2.45984440999808,1.43859510622101,1.55521196180032,2.08981926336675,3.05397605353207,0,9,3,0.0840999170221642
354,SH-QR10,13,23-Oct-19,QR,38.476485,-90.823181,557.42,S,Shaw Nature Reserve,Tyson and Shaw,2.90655082311181,0.882455573718513,2.58181720739525,1.73968422077304,1.69590357711652,1.76913369105897,0.943872448153106,-0.0964663132691369,1.56471825647395,1.22498202369116,2.58219745927399,0.980874418616745,1.52784360770618,2.07732431055198,3.03063690262929,0,8.333333333,3,0
355,SH-QR11,20,23-Oct-19,QR,38.47618,-90.822943,495.12,S,Shaw Nature Reserve,Tyson and Shaw,3.01744214365088,1.43655203178427,2.71692402203337,1.53134462498897,1.88513788058072,1.91156660050158,0.828403446297667,-0.660195621784661,1.86862399721929,0.672115231557373,2.65565212895308,1.27008547661846,1.59087167822089,2.25111632815983,3.20457862241505,0.333333333,9,3,0.000259687154045896
356,SH-QR2,25,23-Oct-19,QR,38.476483,-90.82181,548.79,S,Shaw Nature Reserve,Tyson and Shaw,2.87805767314329,1.20501858970174,2.44456576954843,1.4874416208421,1.45127715043074,1.52874909749488,0.482481032306091,-0.264142919637185,1.34132026531589,1.09656052757848,2.636921251252,0.87848399273229,1.48967040962464,2.0425412013182,3.05005599124204,1,9.666666667,3,7.50424822331119E-05
357,SH-QR21,18,8-Nov-19,QR,38.46393,-90.81795,431.95,S,Shaw Nature Reserve,Tyson and Shaw,2.82122649801298,1.48031007892422,2.60677139798444,1.74296798323275,1.62947856492945,1.75745205416649,0.753455323596371,0.289026094099911,1.53917136495185,1.39821900559406,2.47335101150139,0.804479019477714,1.46192601438176,2.09106575212645,3.05361186628192,1,9.666666667,1,0.000568779521924689
358,SH-QR22,19,8-Nov-19,QR,38.46381,-90.81794,337.77,S,Shaw Nature Reserve,Tyson and Shaw,2.91419313904209,1.17587141037381,2.39553359987932,1.51526268356923,1.53450530473116,1.49033062516847,0.560712951545533,0.0172412605796563,1.49793524811954,0.971152883587699,2.62840071549563,0.80885974181831,1.51761134872713,2.06526294893927,3.07615484952997,1,9,3,2.31757904545216E-06
359,SH-QR23,17,8-Nov-19,QR,38.4636,-90.81995,422.53,S,Shaw Nature Reserve,Tyson and Shaw,2.8486921474646,1.01172590313945,2.61729591689374,1.48694561536705,1.54235289455079,1.4640856734577,0.496020893366039,-0.168286039116615,1.71565708565998,1.05299058317785,2.54036732448778,1.14308909733108,1.57481165442911,2.09326319971208,2.99650849721444,0.333333333,9.666666667,3,1.79856129989275E-14
360,SH-QR24,18,8-Nov-19,QR,38.46315,-90.81794,462.66,S,Shaw Nature Reserve,Tyson and Shaw,2.78520052432335,0.95177895100702,2.4073017744351,1.56707662109581,1.66190838680334,1.62017384749075,0.880907983630316,-0.117612315604881,1.40585530283992,1.11402296880172,2.44501263948772,0.72411109856187,1.36333165590781,1.96209857905211,2.93350469399949,0,10.66666667,3,2.22488694134881E-13
361,SH-QR25,18,8-Nov-19,QR,38.46293,-90.81826,465.41,S,Shaw Nature Reserve,Tyson and Shaw,2.74440961181062,1.36023058753654,2.61111486631528,1.44700818789862,1.60107773836123,1.76486594387175,0.891932898658915,0.657332198754199,1.75117378202808,1.18541876455583,2.39372849108093,1.55433899404733,1.55558403222722,2.07095945073973,2.96797658866885,1,7,1,2.79937799974039E-06
362,SH-QR26,17,8-Nov-19,QR,38.46283,-90.81824,500,S,Shaw Nature Reserve,Tyson and Shaw,2.68411477667252,1.21466390480093,2.39753577909734,1.36630321433003,1.34734780114319,1.40160649032172,0.48135776514495,0.941723922461616,1.56186140223865,1.32900479603293,2.40493966723336,1.04916934343347,1.58265622940481,1.91252504631219,2.89117104171706,2,7.666666667,4,1.81088680062391E-05
363,SH-QR27,18,8-Nov-19,QR,38.46258,-90.81846,456.43,S,Shaw Nature Reserve,Tyson and Shaw,2.46877944688691,0.921826528637952,2.18074937014593,1.05085182577431,1.22900541140431,1.16652913215563,0.342289197395203,0.291734212432081,1.1414042225431,0.976208535671224,2.17334713301145,0.600576595586404,1.08206681137497,1.65709878490791,2.66179008565859,0.666666667,8.666666667,3,0.0113105362123083
364,SH-QR28,17,8-Nov-19,QR,38.46325,-90.81839,478.33,S,Shaw Nature Reserve,Tyson and Shaw,2.54483490606097,0.994451010674295,2.1930181234901,1.46669976062818,1.0800211419529,1.24381651433791,0.160108448170573,-0.0679939723385784,1.05733776190947,0.868865844909513,2.29845301169256,0.557368153038359,1.31633706865707,1.68860176301047,2.73724416721986,0,9.666666667,3,0.000130560325790285
365,SH-QR3,20,23-Oct-19,QR,38.476704,-90.822184,507.45,S,Shaw Nature Reserve,Tyson and Shaw,2.7719054882636,0.870182042794799,2.54074312947084,1.55617124148234,1.6883018757537,1.65163473047525,0.824926690972047,0.188729483772982,1.56320025045747,1.01789242255232,2.403327572016,1.13674440117733,1.47897729819698,1.87820096400455,2.91106817953893,0.666666667,7.333333333,3,0
366,SH-QR4,20,23-Oct-19,QR,38.476758,-90.821681,527.34,S,Shaw Nature Reserve,Tyson and Shaw,2.97481784414483,1.30516373637913,2.62662324796951,1.62396900585311,1.71654232925199,1.75605852064282,0.835498246954563,0.0712440729636893,1.65519844141382,1.05540186460561,2.67885606867388,1.34769791011444,1.69633099859431,2.20478697419456,3.14735181675592,0,9.333333333,3,0.000398117060731562
367,SH-QR5,20,23-Oct-19,QR,38.476552,-90.821534,515.73,S,Shaw Nature Reserve,Tyson and Shaw,2.74067836505266,1.25374442214071,2.52811243442163,1.29734046065259,1.4446240298979,1.43840899003238,0.45309386350027,-0.178774717073139,1.57018755453742,1.05454411572949,2.44359642499163,0.989697774662846,1.39950020831165,2.01534129808463,2.94448799164952,1.333333333,8.666666667,3,0.124978467389925
368,SH-QR6,20,23-Oct-19,QR,38.476793,-90.82237,477.95,S,Shaw Nature Reserve,Tyson and Shaw,2.6233825888036,0.744994006470652,2.20688492775529,1.50086453260677,1.37016557522641,1.46221231073998,0.496458906332318,-0.593539897451737,1.23862551743921,1.23485288911437,2.32414228406414,0.653961311959586,1.46773907398622,1.76938841461453,2.76560774746336,0,8.666666667,3,0
369,SH-QR7,21,23-Oct-19,QR,38.476777,-90.82251,507.35,S,Shaw Nature Reserve,Tyson and Shaw,2.78411366422705,1.08419116025665,2.43607298767255,1.47388425996264,1.5027573903955,1.52064222530952,0.548516822230892,-0.674224891628291,1.49910886626786,0.748570856639808,2.48814374972194,1.07636736376964,1.58406952245261,1.96899410608351,2.9519116642413,0,8.666666667,3,9.76583736767012E-07
370,SH-QR8,15,23-Oct-19,QR,38.476821,-90.822844,499.37,S,Shaw Nature Reserve,Tyson and Shaw,2.77384756269256,0.873011822859798,2.47039487566092,1.83356965372772,1.72594411639884,1.91479126998507,1.03991079453896,-0.213112778152056,1.36506111762518,1.23742712790004,2.37466903818647,0.690287924781258,1.29331210385009,1.87074531153917,2.91312562349585,0.666666667,10,3,0
371,SH-QR9,22,23-Oct-19,QR,38.477473,-90.823753,548.66,S,Shaw Nature Reserve,Tyson and Shaw,3.02041425681958,0.890501472055963,2.68426790011914,1.91757412416674,1.72465691870811,1.82583877257164,0.845555454708267,-0.531188787833557,1.60605768168577,1.0846818619244,2.74498552911012,1.26496670110492,1.71628843216432,2.24678646851547,3.13271353646445,1.333333333,9,3,0
372,SH-QS1,10,22-Oct-19,QS,38.473048,-90.809955,501.67,S,Shaw Nature Reserve,Tyson and Shaw,2.66851302251903,1.29140129203779,2.48871084382415,1.01691042541241,1.12654991862002,0.847746194584692,0.100534480259973,0.807443363315318,1.36335744732551,1.03696486179821,2.45751267524017,0.878873264535431,1.36489553107966,1.96448338384327,2.89349985806321,2,8.333333333,4,2.11602958410939E-05
373,SH-QS10,20,23-Oct-19,QS,38.470367,-90.807586,455.22,S,Shaw Nature Reserve,Tyson and Shaw,2.5647131157125,1.34143932344913,2.34407615771691,1.3643202764006,1.4384361347471,1.47688575014987,0.390364944995826,0.0910366184079031,1.44823144081598,0.877656755229339,2.21373010457858,0.764469254880024,1.44437311437312,1.80525028160893,2.82265625593955,2,7,4,0.00114818204287992
374,SH-QS11,20,23-Oct-19,QS,38.470271,-90.807567,457.67,S,Shaw Nature Reserve,Tyson and Shaw,2.55100176505409,1.3266831092956,2.38878165327735,1.15490433244751,1.20025876109812,1.07898194914954,0.156626211739547,0.409731671368875,1.30281929917294,0.864638701990825,2.22631945752734,0.828189115553183,1.19407874444253,1.77962627768873,2.80870744047581,2,7.666666667,4,0.000246394868526623
375,SH-QS12,22,23-Oct-19,QS,38.469423,-90.807229,487.84,S,Shaw Nature Reserve,Tyson and Shaw,2.2231647650937,0.793882141414638,2.04194545121954,0.822859941231134,1.3127941751498,1.2901477264347,0.507320666172081,-0.0222417889137162,1.30387994408253,0.39604814671488,1.73314361990361,0.880409381413695,0.934107591976337,1.44058369495819,2.4378572330133,2,6.666666667,4,5.81295116269809E-05
